URL,Title
https://www.moneycontrol.com/news/opinion/tata-steels-european-operations-to-wave-green-flag-12744590.html,Tata Steel&rsquo;s European operations to wave green flag&nbsp;
https://www.moneycontrol.com/news/business/markets/trade-spotlight-how-should-you-trade-tata-steel-biocon-apollo-tyres-wipro-rallis-india-and-others-on-monday-12744477.html,"Trade Spotlight: How should you trade Tata Steel, Biocon, Apollo Tyres, Wipro, Rallis India, and others on Monday?"
https://www.moneycontrol.com/news/business/tata-steel-says-premature-to-comment-on-decarbonisation-fund-from-dutch-govt-12742207.html,Tata Steel says premature to comment on decarbonisation fund from Dutch govt
https://www.moneycontrol.com/news/business/markets/dutch-govt-may-pay-up-to-3-3-bn-to-clean-up-tata-steel-plant-stock-up-6-5-12741736.html,"Dutch govt may pay up to $3.3 bn for green transformation of Tata Steel plant, stock up 6.5%"
https://www.moneycontrol.com/news/business/stocks/accumulate-tata-steel-target-of-rs-172-prabhudas-lilladher-12737698.html,Accumulate Tata Steel; target of Rs 172: Prabhudas Lilladher
https://www.moneycontrol.com/news/business/earnings/tata-steel-standalone-march-2024-net-sales-at-rs-36634-78-crore-up-6-88-y-o-y-12740490.html,"Tata Steel Standalone March 2024 Net Sales at Rs 36,634.78 crore, up 6.88% Y-o-Y"
https://www.moneycontrol.com/news/business/uk-workers-union-says-will-proceed-with-industrial-action-at-tata-steel-plants-12738112.html,UK workers' union says will proceed with industrial action at Tata Steel plants
https://www.moneycontrol.com/news/business/earnings/can-tata-steel-be-a-rewarding-bet-in-fy25-12737483.html,Can Tata Steel be a rewarding bet in FY25?
https://www.moneycontrol.com/news/business/tata-steel-17000-crore-capex-india-demand-tv-narendran-12736538.html,"Tata Steel's Rs 17,000 crore capex is aimed at India's domestic demand, says TV Narendran"
https://www.moneycontrol.com/news/business/tata-steel-net-debt-ebitda-ceo-tv-narendran-12736512.html,Tata Steel will aim to lower key debt ratio as it expands in India in FY25: CEO TV Narendran
https://www.moneycontrol.com/news/business/markets/tata-steel-shares-skid-4-as-q4-net-profit-falls-64-12736388.html,Tata Steel shares skid 4% as Q4 net profit falls 64%
https://www.moneycontrol.com/news/business/earnings/tata-steel-weak-q4fy24-but-risk-reward-favourable-for-fy25-12736071.html,"Tata Steel: Weak Q4 FY24, but risk-reward favourable for FY25"
https://www.moneycontrol.com/news/business/markets/brokerage-radar-analyts-bullish-about-tata-steel-samvardhana-motherson-caution-on-alkem-labs-12736170.html,"Brokerage Radar: Analyts bullish about Tata Steel, Samvardhana Motherson; caution on Alkem Labs"
https://www.moneycontrol.com/news/business/markets/stock-radar-awfis-space-solutions-kfin-technologies-tata-steel-cummins-india-cesc-in-focus-on-thursday-12736117.html,"Stock Radar: Awfis Space Solutions, KFin Technologies, Tata Steel, Cummins India, CESC in focus on Thursday"
https://www.moneycontrol.com/news/business/tata-steel-india-operations-profit-dip-5-amid-lower-realisations-12736039.html,Tata Steel India operations profit dip 5% amid lower realisations
https://www.moneycontrol.com/news/business/tata-steels-board-approves-rs-3000-crore-fundraising-via-ncds-12736033.html,"Tata Steel's board approves Rs 3,000 crore fundraising via NCDs"
https://www.moneycontrol.com/news/business/tata-steel-q4-results-a-look-at-the-key-highlights-12736025.html,Tata Steel Q4 results: A look at the key highlights
https://www.moneycontrol.com/news/business/earnings/tata-steel-q4-net-profit-falls-64-to-rs-611-crore-misses-estimates-12734753.html,"Tata Steel Q4 net profit falls 64% to Rs 611 crore, misses estimates"
https://www.moneycontrol.com/news/business/markets/stock-radar-pnb-housing-finance-hindalco-grasim-aster-dm-healthcare-tata-steel-in-focus-on-wednesday-12734973.html,"Stock Radar: PNB Housing Finance, Hindalco, Grasim, Aster DM Healthcare, Tata Steel in focus on Wednesday"
https://www.moneycontrol.com/news/business/markets/stock-radar-aurobindo-adani-ports-rvnl-ntpc-torrent-pharma-divis-labs-glenmark-in-focus-on-monday-12732401.html,"Stock Radar: Aurobindo, Adani Ports, RVNL, NTPC, Torrent Pharma, Divis Labs, Glenmark in focus on Monday"
https://www.moneycontrol.com/news/business/welsh-first-minister-says-he-hopes-tata-steel-to-hold-talks-with-port-talbot-workers-soon-12719511.html,Welsh first minister says he hopes Tata Steel to hold talks with Port Talbot workers soon
https://www.moneycontrol.com/news/business/markets/hot-stocks-pick-tata-steel-oil-india-tamil-nadu-newsprint-for-healthy-returns-up-to-14-in-short-term-12715968.html,"Hot Stocks: Pick Tata Steel, Oil India, Tamil Nadu Newsprint for healthy returns up to 14% in short term"
https://www.moneycontrol.com/news/business/tata-steel-to-go-ahead-with-1-25-billion-investment-for-port-talbot-furnace-12708452.html,Tata Steel to go ahead with &pound;1.25-billion investment for Port Talbot furnace
https://www.moneycontrol.com/news/business/earnings/tata-steel-q4-pat-may-dip-40-5-yoy-to-rs-1010-cr-prabhudas-lilladher-12640351.html,"Tata Steel Q4 PAT may dip 40.5% YoY to Rs. 1,010 cr: Prabhudas Lilladher"
https://www.moneycontrol.com/news/business/markets/experts-list-10-best-bets-for-3-4-weeks-as-d-st-goes-into-a-phase-of-correction-12638161.html,Experts list 10 best bets for 3-4 weeks as D-St goes into a phase of correction
https://www.moneycontrol.com/news/business/markets/nifty-metal-index-climbs-2-amid-revival-in-global-manufacturing-activity-12606441.html,Nifty Metal index climbs 2% amid revival in global manufacturing activity
https://www.moneycontrol.com/news/business/icici-bank-provides-tata-steel-debt-facility-worth-rs-2675-crore-report-12596571.html,ICICI Bank provides Tata Steel debt facility worth Rs 2675 crore: Report
https://www.moneycontrol.com/news/business/stocks/tata-steel-gains-2-as-q4-india-steel-production-grows-4-5-12595201.html,Tata Steel gains 2% as Q4 India steel production grows 4.5%
https://www.moneycontrol.com/news/companies-2/tata-steel-q4-update-company-records-highest-annual-crude-steel-production-india-deliveries-up-6-yoy-12586521.html,"Tata Steel Q4 update: Company records highest annual crude steel production, domestic deliveries up 9% YoY"
https://www.moneycontrol.com/news/business/markets/experts-list-top-10-bets-for-april-series-as-nifty-may-hitch-a-bull-ride-above-22500-12551411.html,"Experts list top 10 bets for April series as Nifty may hitch a bull ride above 22,500"
https://www.moneycontrol.com/news/business/markets/experts-line-up-10-best-bets-as-bulls-regain-strength-amid-a-sharp-fall-in-volatility-12520041.html,Experts line up 10 best bets as bulls regain strength amid a sharp fall in volatility
https://www.moneycontrol.com/news/business/companies/jsw-steel-tata-steel-jspl-to-invest-billions-to-meet-buoyant-local-demand-12488671.html,"JSW Steel, Tata Steel, JSPL to invest billions to meet buoyant local demand"
https://www.moneycontrol.com/news/business/markets/hot-stocks-maruti-suzuki-kotak-mahindra-bank-tata-steel-can-give-decent-returns-in-short-term-heres-why-12483441.html,"Hot Stocks: Maruti Suzuki, Kotak Mahindra Bank, Tata Steel can give decent returns in short term, here's why"
https://www.moneycontrol.com/news/business/companies/tata-steel-uk-to-shut-down-coke-ovens-at-port-talbot-plant-in-wales-12481241.html,Tata Steel UK to shut down coke ovens at Port Talbot plant in Wales
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-sees-triple-digit-recovery-from-days-low-metals-shine-coforge-slumps-closing-bell-12480881.html,Live: Nifty sees triple-digit recovery from day's low; Metals shine | Coforge slumps | Closing Bell
https://www.moneycontrol.com/news/business/tata-steel-stock-jumps-over-4-amid-heavy-volumes-as-china-industrial-output-growth-lifts-metals-12479541.html,"Tata Steel stock jumps over 4% amid heavy volumes, as China industrial output growth lifts metals"
https://www.moneycontrol.com/news/business/trailblazing-truckers-women-steer-monster-trucks-in-tata-steels-drive-for-diversity-12426231.html,Trailblazing truckers: Women steer monster trucks in Tata Steel's drive for diversity
https://www.moneycontrol.com/news/business/markets/many-tata-group-stocks-rally-up-to-15-as-buzz-over-tata-sons-ipo-turns-louder-12419591.html,"Tata Motors, Tata Investment, other group stocks soar up to 15% on buzz over Tata Sons IPO"
https://www.moneycontrol.com/news/business/markets/trade-spotlight-your-blueprint-for-tata-steel-indusind-bank-jindal-steel-power-counters-today-12387151.html,"Trade Spotlight: Your blueprint for Tata Steel, IndusInd Bank, Jindal Steel &amp;amp; Power counters today"
https://www.moneycontrol.com/news/business/markets/hot-stocks-archean-chemical-tata-steel-hfcl-may-deliver-in-double-digits-12335001.html,"Hot Stocks | Archean Chemical, Tata Steel, HFCL may deliver in double digits"
https://www.moneycontrol.com/news/business/markets/tata-steel-jsw-steel-others-clock-gains-as-coking-coal-prices-rise-sharply-12320751.html,"Tata Steel, JSW Steel, others clock gains as coking coal prices rise sharply"
https://www.moneycontrol.com/news/business/tata-steel-jsw-steel-among-27-firms-to-submit-bid-in-commercial-coal-mines-auction-12315791.html,"Tata Steel, JSW Steel among 27 firms to submit bid in commercial coal mines auction"
https://www.moneycontrol.com/news/business/to-break-glass-ceiling-tata-steel-invites-applications-from-transgenders-for-various-positions-12254331.html,"'To break glass ceiling', Tata Steel invites applications from transgenders for various positions"
https://www.moneycontrol.com/news/business/india-fastest-growing-economy-in-world-tata-steel-ceo-t-v-narendran-12212721.html,India fastest growing economy in world: Tata Steel CEO T V Narendran
https://www.moneycontrol.com/news/business/tata-steel-calls-off-merger-with-trf-amalgamation-of-5-other-businesses-done-12210661.html,"Tata Steel calls off merger with TRF, amalgamation of 5 other businesses done"
https://www.moneycontrol.com/news/business/stocks/trf-shares-hit-upper-circuit-as-tata-steel-calls-off-merger-12209421.html,TRF shares hit upper circuit as Tata Steel calls off merger
https://www.moneycontrol.com/news/business/markets/hot-stocks-thermax-tata-steel-siemens-may-rally-up-to-10-in-short-term-12207471.html,"Hot stocks | Thermax, Tata Steel, Siemens may rally up to 10% in short term"
https://www.moneycontrol.com/news/business/tata-steel-proposes-additional-gbp-130-milllion-support-package-for-port-talbot-workers-in-uk-cfo-12190431.html,Tata Steel proposes additional GBP 130-milllion support package for Port Talbot workers in UK: CFO
https://www.moneycontrol.com/news/business/tata-steel-to-consider-additional-investment-in-uk-plant-if-more-govt-funding-available-narendran-12164701.html,"Tata Steel to consider additional investment in UK plant, if more govt funding available: Narendran"
https://www.moneycontrol.com/news/business/stocks/neutral-tata-steel-target-of-rs-130-motilal-oswal-12140811.html,Neutral Tata Steel; target of Rs 130: Motilal Oswal
https://www.moneycontrol.com/news/business/stocks/accumulate-tata-steel-target-of-rs-137-prabhudas-lilladher-12139491.html,Accumulate Tata Steel; target of Rs 137: Prabhudas Lilladher
https://www.moneycontrol.com/news/business/tata-steel-see-clear-skies-for-europe-operations-in-coming-years-post-restructuring-says-ceo-12144151.html,"Tata Steel see clear skies for Europe operations in coming years post restructuring, says CEO"
https://www.moneycontrol.com/news/business/earnings/tata-steel-europe-losses-bottom-out-india-to-drive-earnings-12141281.html,"Tata Steel: Europe losses bottom out, India to drive earnings"
https://www.moneycontrol.com/news/business/budget-2024-continue-focus-on-infra-keep-an-eye-on-unfair-steel-imports-tata-steel-md-12138071.html,"Budget 2024: Continue focus on infra, keep an eye on unfair steel imports: Tata Steel MD"
https://www.moneycontrol.com/news/business/earnings/mc-interview-india-demand-will-be-strong-netherlands-will-see-recovery-from-the-current-quarter-tata-steel-md-12138001.html,"MC Interview | India demand will be strong, Netherlands will see recovery from the current quarter: Tata Steel MD"
https://www.moneycontrol.com/news/business/tata-steel-ceo-says-job-cuts-in-britain-least-bad-option-will-continue-talks-12127311.html,"Tata Steel CEO says job cuts in Britain &amp;quot;least bad option,&amp;quot; will continue talks"
https://www.moneycontrol.com/news/videos/business/live-tata-steel-back-in-black-posts-%e2%82%b9522cr-profit-md-ceo-tv-narendran-excl-earnings-express-12125121.html,"Live: Tata Steel Back In Black, Posts ₹522Cr Profit | MD &amp;amp; CEO TV Narendran Excl | Earnings Express"
https://www.moneycontrol.com/news/business/earnings/tata-steel-consolidated-december-2023-net-sales-at-rs-55311-88-crore-down-3-1-y-o-y-12123241.html,"Tata Steel Consolidated December 2023 Net Sales at Rs 55,311.88 crore, down 3.1% Y-o-Y"
https://www.moneycontrol.com/news/opinion/tata-steel-q3-chinas-shadow-looms-over-the-industrys-profitability-12121921.html,Tata Steel Q3: China&rsquo;s shadow looms over the industry&rsquo;s profitability
https://www.moneycontrol.com/news/business/earnings/tata-steel-standalone-december-2023-net-sales-at-rs-34681-90-crore-up-13-84-y-o-y-12122151.html,"Tata Steel Standalone December 2023 Net Sales at Rs 34,681.90 crore, up 13.84% Y-o-Y"
https://www.moneycontrol.com/news/business/earnings/tata-steel-gains-on-impressive-q3-earnings-analysts-await-conference-call-later-today-12121681.html,"Tata Steel gains on impressive Q3 earnings, analysts await conference call later today"
https://www.moneycontrol.com/news/business/stocks/steel-stocks-up-after-china-announces-plans-to-cut-bank-reserve-requirement-ratio-12118541.html,Steel stocks up after China announces plans to cut bank reserve requirement ratio
https://www.moneycontrol.com/news/business/markets/tata-steel-gains-on-decision-to-close-blast-furnace-cut-2800-jobs-12090071.html,"Tata Steel gains on decision to close blast furnace, cut 2,800 jobs"
https://www.moneycontrol.com/news/business/companies/tata-steel-to-shut-port-talbot-blast-furnaces-in-uk-about-2800-jobs-at-risk-12087771.html,"Tata Steel to shut Port Talbot blast furnaces in UK, about 2,800 jobs at risk"
https://www.moneycontrol.com/news/business/companies/tata-steel-to-shut-down-blast-furnaces-in-uk-3000-jobs-at-risk-reports-12080371.html,"Tata Steel to shut down blast furnaces in UK, 3,000 jobs at risk: Reports"
https://www.moneycontrol.com/news/trends/sports/praggnanandhaa-stuns-world-champion-liren-in-tata-steel-tourney-surpasses-anand-as-no-1-indian-12067511.html,Praggnanandhaa stuns world champion Liren in Tata Steel tourney; surpasses Anand as No.1 Indian
https://www.moneycontrol.com/news/business/companies/tata-steel-q3-update-crude-steel-production-up-6-yoy-registers-best-ever-q3-sales-12007031.html,"Tata Steel Q3 update: Crude steel production up 6% YoY, registers best-ever Q3 sales"
https://www.moneycontrol.com/news/business/markets/tata-steel-falls-2-5-on-kies-rating-downgrade-amid-unfavourable-risk-reward-11992321.html,Tata Steel falls 2.5% on KIE's rating downgrade amid unfavourable risk-reward
https://www.moneycontrol.com/news/business/stocks/jefferies-upgrades-jsw-steel-to-hold-on-cautiously-optimistic-outlook-for-2024-11985921.html,Jefferies upgrades JSW Steel to 'hold' on cautiously optimistic outlook for 2024
https://www.moneycontrol.com/news/business/indias-steel-sector-still-in-recovery-mode-post-covid-pandemic-tata-steel-ceo-11984221.html,India's steel sector still in recovery mode post Covid pandemic: Tata Steel CEO
https://www.moneycontrol.com/news/business/markets/tata-steel-gains-on-plans-to-review-merger-with-indian-steel-wire-products-11955731.html,Tata Steel gains on plans to review merger with Indian Steel &amp;amp; Wire Products
https://www.moneycontrol.com/news/podcast/three-ipo-listings-rising-covid-19-cases-adani-wilmar-tata-steel-in-focus-more-market-minutes-11954481.html,"Three IPO listings, rising COVID-19 cases, Adani Wilmar, Tata Steel in focus &amp;amp; more | Market Minutes"
https://www.moneycontrol.com/news/business/markets/short-call-calm-before-storm-on-d-st-tata-steel-delhivery-in-focus-a-smallcap-power-stock-looks-big-11941651.html,"Short Call | Calm before storm on D-St? Tata Steel, Delhivery in focus; a smallcap&nbsp;power stock looks big"
https://www.moneycontrol.com/news/business/markets/jefferies-raises-target-price-on-coal-india-jsw-steel-tata-steel-hindalco-bullish-on-indian-metals-11938441.html,"Jefferies raises target price on Coal India, JSW Steel, Tata Steel, Hindalco; bullish on Indian metals"
https://www.moneycontrol.com/news/business/markets/experts-line-up-top-10-stock-ideas-as-bulls-may-keep-up-the-rally-on-dalal-street-11917221.html,Experts line up top 10 stock ideas as bulls may keep up the rally on Dalal Street
https://www.moneycontrol.com/news/business/tata-steel-aims-to-complete-kalinganagar-project-expansion-begin-ops-by-dec-2024-vice-president-rajiv-kumar-11916161.html,"Tata Steel aims to complete Kalinganagar project expansion, begin ops by Dec 2024: Vice-president Rajiv Kumar"
https://www.moneycontrol.com/news/business/imperial-college-london-tata-steel-partnership-to-develop-sustainable-materials-for-steel-industry-11906671.html,Imperial College London-Tata Steel partnership to develop sustainable materials for steel industry
https://www.moneycontrol.com/news/business/markets/steel-stocks-to-remain-dented-through-2024-amid-demand-valuation-woes-morgan-stanley-11884881.html,"Steel stocks to remain dented through 2024 amid demand, valuation woes: Morgan Stanley"
https://www.moneycontrol.com/news/business/markets/tata-steel-most-downgraded-stock-over-last-quarter-but-analysts-spot-silver-lining-11862361.html,"Tata Steel most downgraded stock over last quarter, but analysts spot silver lining"
https://www.moneycontrol.com/news/business/markets/tata-steel-gains-as-jefferies-retains-buy-call-sees-up-to-40-upside-11778311.html,"Tata Steel gains as Jefferies retains 'buy' call, sees up to 40% upside"
https://www.moneycontrol.com/news/business/markets/tata-steel-rise-as-netherlands-unit-plans-to-layoff-800-employees-11741781.html,Tata Steel rises as Netherlands unit plans to layoff 800 employees
https://www.moneycontrol.com/news/politics/govt-looking-into-dumping-issue-of-certain-steel-products-steel-secy-11689781.html,Govt looking into dumping issue of certain steel products: Steel Secy
https://www.moneycontrol.com/news/business/stocks/buy-tata-steel-target-of-rs-138-prabhudas-lilladher-11668171.html,Buy Tata Steel; target of Rs 138: Prabhudas Lilladher
https://www.moneycontrol.com/news/business/companies/tata-steel-seeks-financial-aid-for-netherlands-unit-to-submit-decarbonization-proposal-to-dutch-govt-soon-11666491.html,Tata Steel seeks financial aid for Netherlands unit; to submit decarbonization proposal to Dutch govt soon
https://www.moneycontrol.com/news/business/earnings/tata-steel-europe-remains-a-drag-india-the-saviour-11656891.html,"Tata Steel: Europe remains a drag, India the saviour"
https://www.moneycontrol.com/news/business/earnings/mc-interview-india-steel-demand-is-strong-as-all-engines-are-firing-says-tata-steel-md-11654381.html,"MC Interview: India steel demand is strong as all engines are firing, says Tata Steel MD"
https://www.moneycontrol.com/news/business/markets/tata-steel-to-start-talks-with-unions-on-uk-job-cuts-decision-not-delayed-ceo-11652681.html,"Tata Steel to start talks with unions on UK job cuts, decision not delayed: CEO"
https://www.moneycontrol.com/news/business/tata-steel-expects-margin-expansion-in-india-driven-by-demand-11651571.html,"Tata Steel expects margin expansion in India, driven by demand"
https://www.moneycontrol.com/news/videos/business/ata-steel-ceo-md-on-q2-losses-impairment-charges-shrinking-margins-in-europe-the-way-ahead-11650971.html,"Tata Steel CEO &amp;amp; MD on Q2 losses, impairment charges, shrinking margins in Europe &amp;amp; the way ahead"
https://www.moneycontrol.com/news/photos/business/markets/top-nifty-gainers-and-losers-at-mid-day-adani-enterprises-shine-hero-moto-sinks-11650221.html,"Top Nifty gainers and losers: Britannia shines, Hero Moto sinks"
https://www.moneycontrol.com/news/business/earnings/tata-steel-consolidated-september-2023-net-sales-at-rs-55681-93-crore-down-7-01-y-o-y-11649351.html,"Tata Steel Consolidated September 2023 Net Sales at Rs 55,681.93 crore, down 7.01% Y-o-Y"
https://www.moneycontrol.com/news/business/earnings/tata-steel-standalone-september-2023-net-sales-at-rs-33223-17-crore-up-3-03-y-o-y-11648251.html,"Tata Steel Standalone September 2023 Net Sales at Rs 33,223.17 crore, up 3.03% Y-o-Y"
https://www.moneycontrol.com/news/business/markets/tata-steel-shares-may-fall-as-q2-net-loss-bigger-than-estimate-but-there-is-a-silver-lining-11647651.html,Tata Steel shares fall as Q2 net loss bigger than estimate; but there is a silver lining
https://www.moneycontrol.com/news/business/earnings/tata-steel-swings-to-q2-loss-as-european-operations-drag-11633651.html,"Tata Steel reports loss in Q2 on impairment charge, provisions, weak UK performance"
https://www.moneycontrol.com/news/photos/business/markets/top-nifty-gainers-and-losers-at-mid-day-hindalco-tata-steel-up-infosys-cipla-down-11594151.html,"Top Nifty gainers and losers: Hindalco, Tata Steel up, Infosys, Cipla down"
https://www.moneycontrol.com/news/photos/business/markets/top-gainers-and-losers-on-nifty-at-mid-day-bajaj-finance-up-adani-enterprises-down-11585241.html,"Top Nifty gainers and losers: M&amp;amp;M marginally up, Adani Enterprises, UPL tumble"
https://www.moneycontrol.com/news/business/tata-steel-to-acquire-26-stake-in-tata-power-renewable-energy-arm-tpvsl-11566171.html,Tata Steel to acquire 26% stake in Tata Power Renewable Energy arm TPVSL
https://www.moneycontrol.com/news/business/nclt-approves-tata-steel-long-products-amalgamation-with-tata-steel-11565821.html,NCLT approves Tata Steel Long Products' amalgamation with Tata Steel
https://www.moneycontrol.com/news/photos/business/markets/top-gainers-and-losers-on-nifty-by-mid-day-bajaj-auto-ltimindtree-rise-wipro-upl-down-11561881.html,"Top gainers and losers on Nifty: Bajaj Auto, LTIMindtree rise, Wipro, UPL down"
https://www.moneycontrol.com/news/business/markets/tata-steel-share-price-may-cheer-bbb-rating-upgrade-11506331.html,Tata Steel share price rises on BBB- rating upgrade
https://www.moneycontrol.com/news/business/economy/mc-exclusive-tata-steel-embraces-gas-to-cut-emissions-coal-still-in-play-11504991.html,"MC Exclusive | Tata Steel embraces gas to cut emissions, coal still in play&nbsp;&nbsp;"
https://www.moneycontrol.com/news/business/tata-steel-consolidated-output-falls-3-2-to-7-26-mt-in-july-september-11504691.html,Tata Steel consolidated output falls 3.2% to 7.26 MT in July-September
https://www.moneycontrol.com/news/business/companies/fitch-upgrades-tata-steel-rating-to-bbb-outlook-remains-stable-11504051.html,Fitch upgrades Tata Steel rating to 'BBB-'; outlook remains stable
https://www.moneycontrol.com/news/business/earnings/tata-steel-delivery-volumes-fall-in-q2-stock-slips-2-11500241.html,Tata Steel delivery volumes fall in Q2; stock slips 2%
https://www.moneycontrol.com/news/business/earnings/analysts-tracker-steelmakers-getting-back-into-grooves-tata-steel-jsw-steel-rack-up-upgrades-11477721.html,"Analysts&rsquo; tracker: Steelmakers getting back into grooves, Tata Steel, JSW Steel rack up upgrades"
https://www.moneycontrol.com/news/business/availability-of-green-hydrogen-to-reduce-dependence-on-coal-in-steel-making-tata-steel-ceo-11433891.html,Availability of green hydrogen to reduce dependence on coal in steel making: Tata Steel CEO
https://www.moneycontrol.com/news/business/markets/tata-steel-shares-gain-2-on-moodys-rating-upgrade-11427551.html,Tata Steel shares gain 2% on Moody's rating upgrade
https://www.moneycontrol.com/news/business/moodys-upgrades-tata-steel-to-investment-grade-with-baa3-issuer-rating-outlook-stable-11425041.html,Moody's upgrades Tata Steel to investment grade with Baa3 issuer rating; outlook stable
https://www.moneycontrol.com/news/business/stocks/buy-tata-steel-target-of-rs-144-prabhudas-lilladher-11386801.html,Buy Tata Steel; target of Rs 144: Prabhudas Lilladher
https://www.moneycontrol.com/news/business/stocks/tata-steel-gains-on-1-25-bn-agreement-with-uk-govt-brokerages-issue-overweight-rating-11384721.html,Tata Steel gains on &pound;1.25-bn agreement with UK govt; brokerages issue 'Overweight' rating
https://www.moneycontrol.com/news/business/earnings/tata-steel-as-visibility-of-uk-profitability-improves-is-it-time-to-add-the-stock-11385201.html,"Tata Steel: As visibility of UK profitability improves, is it time to add the stock?"
https://www.moneycontrol.com/news/business/short-call-reluctant-money-in-mid-small-cap-rally-capex-boom-tata-steel-texmaco-in-focus-11385121.html,"Short Call | &lsquo;Reluctant&rsquo; money in mid, small cap rally, capex boom, Tata Steel, Texmaco in focus"
https://www.moneycontrol.com/news/business/markets/10-best-bets-for-next-3-4-weeks-as-experts-predict-some-correction-from-record-highs-11384291.html,10 best bets for next 3-4 weeks as experts predict some correction from record highs
https://www.moneycontrol.com/news/companies-2/tata-steel-balance-sheet-to-see-cash-outflow-after-restructuring-under-port-talbot-plan-cfo-11377801.html,Tata Steel to see cash outflow after restructuring under Port Talbot plan: CFO
https://www.moneycontrol.com/news/business/tata-steel-uk-gbp-500-million-package-what-is-at-stake-and-history-of-tata-steel-in-uk-11377291.html,What you need to know about the UK govt's GBP 500 million package to Tata Steel
https://www.moneycontrol.com/news/business/tata-steel-to-receive-500-million-pounds-from-uk-govt-to-decarbonise-port-talbot-11376201.html,Tata Steel to receive &pound;500 million from Britain to decarbonise Port Talbot
https://www.moneycontrol.com/news/business/markets/short-call-nifty-aims-for-mt-20000-tata-steel-irctc-in-focus-balrampur-chini-gets-sweeter-and-china-tries-to-boost-market-11345341.html,"Short Call | Nifty aims for Mt 20,000, Tata Steel, IRCTC in focus, Balrampur Chini gets sweeter, and China market booster"
https://www.moneycontrol.com/news/business/markets/tata-steel-gains-after-subsidiary-signs-mou-for-green-hydrogen-plant-in-odisha-11332181.html,Tata Steel gains after subsidiary signs MoU for green hydrogen plant in Odisha
https://www.moneycontrol.com/news/business/tata-steel-abb-enter-into-tech-exploration-deal-to-reduce-carbon-footprint-11321731.html,"Tata Steel, ABB enter into tech exploration deal to reduce carbon footprint"
https://www.moneycontrol.com/news/business/markets/short-call-quest-for-new-stories-cheap-diamonds-morgan-stanleys-post-poll-forecast-berger-paints-escorts-in-focus-11311591.html,"Short Call | Quest for new stories, cheap diamonds, Morgan Stanley&rsquo;s post-poll forecast, Berger Paints, Escorts in focus"
https://www.moneycontrol.com/news/business/tata-steel-gains-over-3-5-amid-reports-to-secure-funds-for-uk-plant-11304861.html,Tata Steel gains over 3.5% amid reports to secure funds for UK plant
https://www.moneycontrol.com/news/business/tata-steel-in-advanced-talks-to-secure-funds-for-uk-plant-reports-11302471.html,Tata Steel in advanced talks to secure funds for UK plant: Reports
https://www.moneycontrol.com/news/business/britain-in-talks-with-tata-steel-over-630-million-aid-package-reports-11300611.html,Britain in talks with Tata Steel over $630 million aid package: Reports
https://www.moneycontrol.com/news/business/no-silver-bullet-for-green-transition-govt-support-needed-says-tata-steel-ceo-tv-narendran-11262161.html,"No 'silver bullet' for green transition; govt support needed, says Tata Steel CEO TV Narendran"
https://www.moneycontrol.com/news/india/not-so-keen-on-any-other-new-acquisitions-says-tata-steel-ceo-t-v-narendran-11171821.html,"Not so keen on any other new acquisitions, says Tata Steel CEO T V Narendran"
https://www.moneycontrol.com/news/business/stocks/neutral-tata-steel-target-of-rs-120-motilal-oswal-11050051.html,Neutral Tata Steel; target of Rs 120: Motilal Oswal
https://www.moneycontrol.com/news/business/earnings/tata-steel-consolidated-june-2023-net-sales-at-rs-59489-66-crore-down-6-21-y-o-y-11031721.html,"Tata Steel Consolidated June 2023 Net Sales at Rs 59,489.66 crore, down 6.21% Y-o-Y"
https://www.moneycontrol.com/news/business/moneycontrol-research/tata-steel-profit-share-from-india-to-rise-in-the-long-term-11029621.html,Tata Steel: Profit share from India to rise in the long term
https://www.moneycontrol.com/news/business/earnings/first-2-quarters-have-been-tough-but-too-soon-to-give-up-on-debt-reduction-goal-tata-steel-md-11028211.html,"MC Interview | First 2 quarters have been tough but too soon to give up on debt reduction goal, says Tata Steel MD"
https://www.moneycontrol.com/news/business/companies/exclusive-tata-steel-ceo-expects-better-h2fy24-says-rs-16000-crore-capex-on-track-11027511.html,"Exclusive | Tata Steel CEO expects better H2FY24, says Rs 16,000 crore capex on track"
https://www.moneycontrol.com/news/business/earnings/tata-steel-standalone-june-2023-net-sales-at-rs-32341-62-crore-up-1-y-o-y-11023231.html,"Tata Steel Standalone June 2023 Net Sales at Rs 32,341.62 crore, up 1% Y-o-Y"
https://www.moneycontrol.com/news/business/markets/tata-steel-recovers-early-losses-as-q1-earnings-beats-streets-estimate-11022371.html,Tata Steel rises over 3% as Q1 earnings beat Street's estimate
https://www.moneycontrol.com/news/podcast/tata-steel-tvs-motor-renewable-power-stocks-more-market-minutes-11022201.html,"Tata Steel, TVS Motor, renewable power stocks &amp;amp; more | Market Minutes"
https://www.moneycontrol.com/news/business/earnings/tata-steel-q1-results-net-profit-slides-to-rs-525-crore-down-93-yoy-11015721.html,Tata Steel Q1 Results: Net profit plummets 93% YoY as Europe weighs down earnings
https://www.moneycontrol.com/news/business/earnings/tata-steel-may-report-loss-in-june-quarter-on-weak-realisations-global-headwinds-11008181.html,"Tata Steel Q1: May report loss on weak realisations, global headwinds"
https://www.moneycontrol.com/news/business/chandrayaan-3-tata-steel-manufactured-crane-used-in-rocket-launch-10991141.html,Chandrayaan-3: Tata Steel manufactured crane used in rocket launch
